id	name	description	characterType	thumbnail
c9cb7918-b96c-11e4-a802-0aaa78deedf9	Sitting Yell	Yelling While Sitting Forward	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116230906/static.png
c9cb785c-b96c-11e4-a802-0aaa78deedf9	Sitting Yell	Yelling While Sitting Up	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116230905/static.png
c9cac4cf-b96c-11e4-a802-0aaa78deedf9	Situp To Idle	Situp Transition To Fitness Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/119990901/static.png
c9cac353-b96c-11e4-a802-0aaa78deedf9	Situps	Situps	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/119970901/static.png
c9c779c3-b96c-11e4-a802-0aaa78deedf9	Skateboarding	Skateboard Kick Push	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112230901/static.png
c9c79a29-b96c-11e4-a802-0aaa78deedf9	Skateboarding	Skateboarding Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112250901/static.png
c9c86577-b96c-11e4-a802-0aaa78deedf9	Skinning Test	Test Skinning Animation	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116520901/static.png
c9c6c823-b96c-11e4-a802-0aaa78deedf9	Slash Advance	Slashing Forward With A Bayonet	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/104820901/static.png
c9ccd3a9-b96c-11e4-a802-0aaa78deedf9	Sleeping Idle	Restless Sleeping	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/124220901/static.png
c9ccd46a-b96c-11e4-a802-0aaa78deedf9	Sleeping Idle	Sleeping Deeply	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/124230901/static.png
c9c734bb-b96c-11e4-a802-0aaa78deedf9	Slide Hip Hop Dance	Slide Hip Hop Dance Variation One	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/108870901/static.png
c9c74506-b96c-11e4-a802-0aaa78deedf9	Slide Hip Hop Walk	Slide Hip Hop Walk	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/108870902/static.png
c9c8d0fc-b96c-11e4-a802-0aaa78deedf9	Slipping	Frantically Slip And Fall To Stomach	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/135660901/static.png
c9c6b97b-b96c-11e4-a802-0aaa78deedf9	Slow Jog	Jogging Slowly Varying Angles Of Twist	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/104230901/static.png
c9c6ba36-b96c-11e4-a802-0aaa78deedf9	Slow Jog Backwards	Jogging Slowly In Reverse Varying Angles Of Twist	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/104230902/static.png
c9ce777f-b96c-11e4-a802-0aaa78deedf9	Slow Run	Slow Run Forward	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128630901/static.png
c9c6c6ad-b96c-11e4-a802-0aaa78deedf9	Smash	Smash With Back Of Rifle Or Staff	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/104760901/static.png
c9c603fd-b96c-11e4-a802-0aaa78deedf9	Smoking	Idle Smoking	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/100380901/static.png
c9c7392c-b96c-11e4-a802-0aaa78deedf9	Snake Hip Hop Dance	Snake Hip Hop Dance	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/109070901/static.png
c9cb2022-b96c-11e4-a802-0aaa78deedf9	Snatch	Ending Snatch Workout To Fitness Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120160901/static.png
c9cb1f32-b96c-11e4-a802-0aaa78deedf9	Snatch	Snatch Workout	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120150902/static.png
c9cb1c25-b96c-11e4-a802-0aaa78deedf9	Snatch	Start Snatch Workout From Fitness Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120150901/static.png
c9cd044a-b96c-11e4-a802-0aaa78deedf9	Sneak Walk	Female Ninja Sneak Walk	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/124670901/static.png
c9cd223d-b96c-11e4-a802-0aaa78deedf9	Sneak Walk	Male Ninja Sneak Walk	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/125110901/static.png
c9c8c6a4-b96c-11e4-a802-0aaa78deedf9	Sneaking Forward	Sneaking Forward Quickly	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/136570901/static.png
c9cc24cc-b96c-11e4-a802-0aaa78deedf9	Soccer Header	Soccer Header In Place	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/101930901/static.png
c9cc2e98-b96c-11e4-a802-0aaa78deedf9	Soccer Idle	Playing With Ball Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112800901/static.png
c9cc2dce-b96c-11e4-a802-0aaa78deedf9	Soccer Pass	Soccer Pass From Idle Pose	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112560901/static.png
c9cc258b-b96c-11e4-a802-0aaa78deedf9	Soccer Penalty Kick	Male Soccer Penalty Kick	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/101940901/static.png
c9cc2d10-b96c-11e4-a802-0aaa78deedf9	Soccer Spin	Soccer 360 Spin	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112810901/static.png
c9cc9cf4-b96c-11e4-a802-0aaa78deedf9	Soccer Tackle	Running Fall Over A Soccer Slide Tackle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123170901/static.png
c9cc9f2b-b96c-11e4-a802-0aaa78deedf9	Soccer Tackle	Soccer Slide Tackle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123200901/static.png
c9cc9fec-b96c-11e4-a802-0aaa78deedf9	Soccer Tackle	Standing Fall Over A Soccer Slide Tackle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123210901/static.png
c9cc9dae-b96c-11e4-a802-0aaa78deedf9	Soccer Trip	Tripping Over A Soccer Tackle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123180901/static.png
c9c8a927-b96c-11e4-a802-0aaa78deedf9	Spat In Face	Painfully Getting Spat On In The Face	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/135490901/static.png
c9c77262-b96c-11e4-a802-0aaa78deedf9	Speedbag	Punching A Speedbag	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112280901/static.png
c9ccbb15-b96c-11e4-a802-0aaa78deedf9	Spell Cast	Spell Casting With A Two Handed Sword	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123140901/static.png
c9c80157-b96c-11e4-a802-0aaa78deedf9	Spell Casting	Casting A Ressurection Or Summon Spell	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/114830901/static.png
c9caafaa-b96c-11e4-a802-0aaa78deedf9	Spin Flip Kick	Spinning Flip Kick	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120370901/static.png
c9cd8bfa-b96c-11e4-a802-0aaa78deedf9	Spin In Place	Standing Spin In Place	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/126690901/static.png
c9c6d9f4-b96c-11e4-a802-0aaa78deedf9	Spinning	Body Spin On Staff Tip	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/106610901/static.png
c9c861cc-b96c-11e4-a802-0aaa78deedf9	Spit Reaction	Getting Spit In Face And Drawing Weapon	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/130280901/static.png
c9cbfef5-b96c-11e4-a802-0aaa78deedf9	Sprint	Standard Sprint	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121480902/static.png
c9ce93c8-b96c-11e4-a802-0aaa78deedf9	Sprint Backward	Rifle Sprint Backward	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620914/static.png
c9ce9553-b96c-11e4-a802-0aaa78deedf9	Sprint Backward Left	Rifle Sprint Backward Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620916/static.png
c9ce9493-b96c-11e4-a802-0aaa78deedf9	Sprint Backward Right	Rifle Sprint Backward Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620915/static.png
c9ce86d8-b96c-11e4-a802-0aaa78deedf9	Sprint Forward	Rifle Sprint Forward	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620909/static.png
c9ce917b-b96c-11e4-a802-0aaa78deedf9	Sprint Forward Left	Rifle Sprint Forward Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620911/static.png
c9ce90bc-b96c-11e4-a802-0aaa78deedf9	Sprint Forward Right	Rifle Sprint Forward Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620910/static.png
c9ce9302-b96c-11e4-a802-0aaa78deedf9	Sprint Left	Rifle Sprint Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620913/static.png
c9ce9239-b96c-11e4-a802-0aaa78deedf9	Sprint Right	Rifle Sprint Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128620912/static.png
c9cc047b-b96c-11e4-a802-0aaa78deedf9	Sprint To Backslide	Sprint To Backslide	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121500901/static.png
c9cc0053-b96c-11e4-a802-0aaa78deedf9	Sprint To Wall Climb	Sprint To Wall Climb To Crouch Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121490901/static.png
c9ce79b8-b96c-11e4-a802-0aaa78deedf9	Sprint Turn	Turning While Sprinting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128630904/static.png
c9cbf0c0-b96c-11e4-a802-0aaa78deedf9	Sprinting Forward Roll	Sprint To Forward Roll To Sprinting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120430902/static.png
c9c61c53-b96c-11e4-a802-0aaa78deedf9	Stabbing	Male Knife Stab With Lead Hand And Fore Grip	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/100770901/static.png
c9c61d25-b96c-11e4-a802-0aaa78deedf9	Stabbing	Male Knife Stab With The Rear Hand And Fore Grip	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/100790901/static.png
c9c61df2-b96c-11e4-a802-0aaa78deedf9	Stabbing	Male Knife Stab With The Rear Hand And Reverse Grip	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/100800901/static.png
c9c72f80-b96c-11e4-a802-0aaa78deedf9	Stable Sword Inward Slash	Inward Slashing With A Sword Standing Stable	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/104990901/static.png
c9c7303c-b96c-11e4-a802-0aaa78deedf9	Stable Sword Outward Slash	Outward Slashing With A Sword Standing Stable	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/104990902/static.png
c9cb5e5f-b96c-11e4-a802-0aaa78deedf9	Stall Soccerball	Juggling Left Foot Stall Of A Soccer Ball	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120900901/static.png
c9cb5fda-b96c-11e4-a802-0aaa78deedf9	Stall Soccerball	Juggling Left Knee Stall Of A Soccer Ball	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120920901/static.png
c9cb5f1f-b96c-11e4-a802-0aaa78deedf9	Stall Soccerball	Juggling Right Foot Stall Of A Soccer Ball	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120910901/static.png
c9cb60b4-b96c-11e4-a802-0aaa78deedf9	Stall Soccerball	Juggling Right Knee Stall Of A Soccer Ball	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120930901/static.png
c9c804f0-b96c-11e4-a802-0aaa78deedf9	Stand	Standing From Crouched Hands On Ground	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/114380901/static.png
c9cc0cdf-b96c-11e4-a802-0aaa78deedf9	Stand Cover To Look	Stand Cover To Looking Around A Corner	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121540901/static.png
c9c99d44-b96c-11e4-a802-0aaa78deedf9	Stand To Cover	Standing Ready To Standing Cover	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/118240901/static.png
c9c9a371-b96c-11e4-a802-0aaa78deedf9	Stand To Cover	Standing To A Crouched Cover Position	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/118160901/static.png
c9c877e6-b96c-11e4-a802-0aaa78deedf9	Stand To Crouch	Standing To Crouching Transition	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/115910901/static.png
c9c9be3d-b96c-11e4-a802-0aaa78deedf9	Stand To Freehang	Standing Jump To Freehang	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/118720901/static.png
c9c9a122-b96c-11e4-a802-0aaa78deedf9	Stand To Roll	Dive Roll From Standing	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/118140901/static.png
c9ccaece-b96c-11e4-a802-0aaa78deedf9	Stand To Sit	Standing To Sitting Transition	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123430901/static.png
c9c86054-b96c-11e4-a802-0aaa78deedf9	Stand Up	Looking Over Ledge To Standing Up	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/130540901/static.png
c9c6d314-b96c-11e4-a802-0aaa78deedf9	Stand Up	Standing Up From Back	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/107810901/static.png
c9c7937e-b96c-11e4-a802-0aaa78deedf9	Stand Up	Standing Up From Seated Position	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/113280902/static.png
c9cccb71-b96c-11e4-a802-0aaa78deedf9	Standard Idle	Standard Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/124130901/static.png
c9ccc5dd-b96c-11e4-a802-0aaa78deedf9	Standard Run	Standard Running	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123560901/static.png
c9ccc2e9-b96c-11e4-a802-0aaa78deedf9	Standard Walk	Standard Walk	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/123500901/static.png
c9c8fa8d-b96c-11e4-a802-0aaa78deedf9	Standing	Standing From A Crouch	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/137710901/static.png
c9c8f0d9-b96c-11e4-a802-0aaa78deedf9	Standing	Standing Into Fighting Stance From Crouching	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/137700901/static.png
c9c8cebb-b96c-11e4-a802-0aaa78deedf9	Standing	Standing Up From A Kneeling Position	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/136030901/static.png
4569732c-3f47-466c-bcc7-5beba5d246ce	Standing 1H Cast Spell 01	One Handed Casting Spell Upwards	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670909/static.png
a3d120fd-c26a-46c7-a4a0-59c1c5d8157c	Standing 1H Magic Attack 01	One Handed Casting Spell Fowards	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670910/static.png
0a8b4b48-38bc-4a45-befc-7858ee6ed45d	Standing 1H Magic Attack 02	One Handed Casting Spell Sweep Right To Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670911/static.png
1f153edf-914f-4562-9344-5765efc0062d	Standing 1H Magic Attack 03	One Handed Casting Spell Upward Sweep	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670912/static.png
beb8aa59-89e9-451b-902c-2af4296114c8	Standing 2H Cast Spell 01	Two Handed Casting Spell Upward Pull	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670913/static.png
3a2c5c31-fe8a-4eb1-98c7-ad6cbb95b547	Standing 2H Magic Area Attack 01	Two Handed Casting Spell Towards Ground	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670914/static.png
60e72547-b769-4191-a071-f9869d22828e	Standing 2H Magic Area Attack 02	Two Handed Casting Spell Pull In Blast Out	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670915/static.png
d3a09098-c43e-49e7-85f3-fcc86760517a	Standing 2H Magic Attack 01	Two Handed Casting Spell Fowards	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670916/static.png
6e2dad1a-2725-4df2-adb9-20dd3007ca8c	Standing 2H Magic Attack 02	Two Handed Casting Spell Fowards	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670917/static.png
e21d35a0-508c-4ed3-af3d-dac75080d944	Standing 2H Magic Attack 03	Two Handed Casting Spell Forwards Sustained	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670918/static.png
dd02f795-4bff-4bfa-9658-b6b7dd10817f	Standing 2H Magic Attack 04	Two Handed Casting Spell Forwards Sustained	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670919/static.png
2779e73d-cd1a-40f7-bc69-22421dba1960	Standing 2H Magic Attack 05	Two Handed Casting Spell Pull Up And Clap Hands	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670920/static.png
123cd592-6ad3-4ecc-9199-d4179124fa01	Standing Aim Idle 01	Aiming Idle With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690973/static.png
72f82475-54df-4149-91c7-9a09653735ec	Standing Aim Idle 02 Looking	Aiming Idle Looking Around With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690974/static.png
c9cebbb5-b96c-11e4-a802-0aaa78deedf9	Standing Aim Overdraw	Charging Bow For Powershot	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690920/static.png
c9cebedc-b96c-11e4-a802-0aaa78deedf9	Standing Aim Recoil	Standing Aim Fire Arrow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690924/static.png
c9cec5f5-b96c-11e4-a802-0aaa78deedf9	Standing Aim Walk Back	Walking Backwards While Aiming With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690935/static.png
c9cec780-b96c-11e4-a802-0aaa78deedf9	Standing Aim Walk Forward	Walking Forward While Aiming With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690937/static.png
c9cec90b-b96c-11e4-a802-0aaa78deedf9	Standing Aim Walk Left	Walking Left While Aiming With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690939/static.png
c9ceca90-b96c-11e4-a802-0aaa78deedf9	Standing Aim Walk Right	Walking Right While Aiming With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690941/static.png
c9cd7855-b96c-11e4-a802-0aaa78deedf9	Standing Arguing	Standing And Arguing With Another Person	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/126500901/static.png
c9cd7919-b96c-11e4-a802-0aaa78deedf9	Standing Arguing	Standing Arguing With Another Person	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/126500902/static.png
c9cead85-b96c-11e4-a802-0aaa78deedf9	Standing Block	Blocking An Attack With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690901/static.png
8bb39a74-9e3f-4a54-b9bf-5c9508d080b9	Standing Block End	Transition From Block Idle To Standing Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670925/static.png
c9ceccf3-b96c-11e4-a802-0aaa78deedf9	Standing Block Idle	Blocking An Attack With Axe	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128650903/static.png
460d707b-f0f0-4cea-9db1-c2eda13d8c1f	Standing Block Idle	Blocking With Both Arms Out	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670921/static.png
03aca155-0078-40a3-a52b-04d3eaa7287d	Standing Block React Large	Block Reaction	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670922/static.png
c9cecdb9-b96c-11e4-a802-0aaa78deedf9	Standing Block React Large	Large Block Reaction With Axe	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128650904/static.png
6b24d443-6dc6-444b-80a9-3a6867725cd7	Standing Block Start	Transition From Standing Idle To Block Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670926/static.png
c9cb7445-b96c-11e4-a802-0aaa78deedf9	Standing Cheering	Sitting To Standing Big Fist Pump	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116220906/static.png
c9cb720b-b96c-11e4-a802-0aaa78deedf9	Standing Cheering	Sitting To Standing Small Fist Pump	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116220903/static.png
c9cb6b49-b96c-11e4-a802-0aaa78deedf9	Standing Clap	Sitting To Standing Wide Clap	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116200906/static.png
c9cb6908-b96c-11e4-a802-0aaa78deedf9	Standing Clap	Standing Clap From Sitting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116200903/static.png
c9cb6a8b-b96c-11e4-a802-0aaa78deedf9	Standing Clap	Standing Clap From Sitting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116200905/static.png
c9cb677f-b96c-11e4-a802-0aaa78deedf9	Standing Clap	Standing Low Clap From Sitting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116200901/static.png
c9cb6846-b96c-11e4-a802-0aaa78deedf9	Standing Clap	Standing Wide Clap From Sitting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116200902/static.png
c9cb69cd-b96c-11e4-a802-0aaa78deedf9	Standing Clap	Standing Wide Clap From Sitting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116200904/static.png
c9c9e0ac-b96c-11e4-a802-0aaa78deedf9	Standing Cover To Cover	Standing Cover To Cover Transition	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/118260901/static.png
c9c9cb6b-b96c-11e4-a802-0aaa78deedf9	Standing Cover Turn	Changing Direction In Stand Cover	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/118300901/static.png
3ab11171-f610-463d-84ad-addc22120a45	Standing Death Backward 01	Death Reaction Falling Backwards With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690957/static.png
c9ceae44-b96c-11e4-a802-0aaa78deedf9	Standing Death Backward 01	Death Reaction Falling Backwards With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690902/static.png
c9ceaf01-b96c-11e4-a802-0aaa78deedf9	Standing Death Forward 01	Death Reaction Falling Forwards With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690903/static.png
8a1dbf66-2999-45a4-9255-17d0a3d2b20a	Standing Death Forward 02	Death Reaction Falling Forwards With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690958/static.png
1bd02904-09ce-44fe-9b6e-6180fa949765	Standing Death Left 01	Death Reaction Falling Left With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690959/static.png
bd3b5ef2-b166-45b6-a552-97e3afbe9539	Standing Death Left 02	Death Reaction Falling Left With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690960/static.png
b8c87300-fb46-41b5-b4b0-27aff06137a4	Standing Death Right 01	Death Reaction Falling Right With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690961/static.png
506ac0af-885a-467a-bced-5ab53db6927d	Standing Death Right 02	Death Reaction Falling Right With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690962/static.png
c9cec14d-b96c-11e4-a802-0aaa78deedf9	Standing Disarm Bow	Disarming Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690929/static.png
c9cecf48-b96c-11e4-a802-0aaa78deedf9	Standing Disarm Over Shoulder	Disarming Axe Over The Shoulder	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128650906/static.png
c9cece82-b96c-11e4-a802-0aaa78deedf9	Standing Disarm Underarm	Disarming Axe Underarm	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128650905/static.png
c9ceafbf-b96c-11e4-a802-0aaa78deedf9	Standing Dive Forward	Diving Forwards With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690904/static.png
c9ceb7c2-b96c-11e4-a802-0aaa78deedf9	Standing Dodge Backward	Dodge Backward With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690915/static.png
c9ceb892-b96c-11e4-a802-0aaa78deedf9	Standing Dodge Forward	Dodge Forward With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690916/static.png
c9ceb95b-b96c-11e4-a802-0aaa78deedf9	Standing Dodge Left	Dodge Left With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690917/static.png
c9ceba20-b96c-11e4-a802-0aaa78deedf9	Standing Dodge Right	Dodge Right With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690918/static.png
c9ceacc6-b96c-11e4-a802-0aaa78deedf9	Standing Draw Arrow	Reloading Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690905/static.png
c9ceb097-b96c-11e4-a802-0aaa78deedf9	Standing Equip Bow	Equipping Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690906/static.png
c9cb714b-b96c-11e4-a802-0aaa78deedf9	Standing Fist Pump	Big Standing Fist Pump From Sitting	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116220902/static.png
c9cb708b-b96c-11e4-a802-0aaa78deedf9	Standing Fist Pump	Restrained Enthusiasm Standing Fist Pump	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116220901/static.png
c9c7996a-b96c-11e4-a802-0aaa78deedf9	Standing Greeting	Greeting While Standing	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/113350901/static.png
c9c831cf-b96c-11e4-a802-0aaa78deedf9	Standing Idle	Standing Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/131220901/static.png
b3bcc81a-5213-451e-bcec-294026c5984a	Standing Idle	Standing Idle Ready To Cast Spell	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670923/static.png
c9ced017-b96c-11e4-a802-0aaa78deedf9	Standing Idle	Standing Idle With Axe	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128650908/static.png
c9ceb236-b96c-11e4-a802-0aaa78deedf9	Standing Idle 01	Standing Idle With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690908/static.png
edc148eb-b0a1-4a9f-80a1-20a72b60456b	Standing Idle 02	Standing Idle Looking Around	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670924/static.png
c9ceb2ff-b96c-11e4-a802-0aaa78deedf9	Standing Idle 02 Looking	Looking Around With Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690909/static.png
51e30f03-9fbf-4d0a-a1b4-489f94e85245	Standing Idle 03	Playing With Magic	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670927/static.png
c9ceb3c9-b96c-11e4-a802-0aaa78deedf9	Standing Idle 03 Examine	Examining Bow	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/127690910/static.png
fc6ff619-4203-40a8-b19b-b0d0712ddf0f	Standing Idle 04	Here'S The Windup…And The Pitch…BOOM	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128670928/static.png
c9ced0df-b96c-11e4-a802-0aaa78deedf9	Standing Idle Looking Ver. 1	Looking Around With Axe	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128650909/static.png
c9ced1a8-b96c-11e4-a802-0aaa78deedf9	Standing Idle Looking Ver. 2	Looking Around With Axe	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128650910/static.png
